"capture_id","label","line","recp_line"
0,"212","veet elektrisk hårtrimmer","veet elektrisk hårtrimmer"
28543,"213","                                NAVNEKRUS FARMOR        15,00       ","navnekrus farmor"
18647,"213","CHAMPAGNEGLAS x6 48,00","champagneglas x"
22530,"213","KRUS x8 239,60","krus x"
0,"213","bodum hvid krus","bodum hvid krus"
0,"213","bodum rejsekrus krom","bodum rejsekrus krom"
0,"213","bodum sort krus","bodum sort krus"
26842,"215","                                COOP DRIKKEFLASKE       15,00       ","coop drikkeflaske"
15735,"215","                                DÅSETOP, 4-PAK          20,00       ","dåsetop pak"
25187,"215","                                GLAS FAD Ø 11 CM        14,95       ","glas fad ø cm"
25163,"215","                                HOLM STEGEPANDE Ø24    199,95       ","holm stegepande ø"
15759,"215","                                ISTERNING BAKKE         15,00       ","isterning bakke"
15671,"215","                                KASSEROLLE 16 CM.      500,00       ","kasserolle cm"
15673,"215","                                KASSEROLLE 20 X 9,5    600,00       ","kasserolle x"
12583,"215","                                KASSEROLLE 24 CM M/L   750,00       ","kasserolle cm ml"
25190,"215","                                KNIV SÆT - 8 DELE      199,95       ","kniv sæt dele"
25360,"215","                                KOMFURSKRABE            29,95       ","komfurskrabe"
23911,"215","                                KØKKEN MARKED  20,-     20,00       ","køkken marked"
25256,"215","                                KØKKENREDSKABER 3STK   260,00       ","køkkenredskaber stk"
25203,"215","                                KØLETASKE 8L            39,95       ","køletaske l"
26846,"215","                                MASKENÅL                19,95       ","maskenål"
25129,"215","                                MÅLEKANDER SÆT A 3 S    20,00       ","målekander sæt a s"
25163,"215","                                NØDDEKNÆKKER            29,95       ","nøddeknækker"
29417,"215","                                OPBEVARINGSBOKS 35L    149,95       ","opbevaringsboks l"
10607,"215","                                PANDE 24 CM            600,00       ","pande cm"
26828,"215","                                PATENTFLASKE1000 ML     12,00       ","patentflaske ml"
11049,"215","                                PEBERKVÆRN PEUGEOT     440,00       ","peberkværn peugeot"
25255,"215","                                SAUCE/KARTOFFELTSKÅL   199,95       ","saucekartoffeltskål"
19126,"215","                                SKÆREBRÆT 3-PAK         69,95       ","skærebræt pak"
19692,"215","                                SPORTSFLASKE            20,00       ","sportsflaske"
15127,"215","                                SUGERØRSKOP 260 ML      82,95       ","sugerørskop ml"
27767,"215","                                SYSAKS                  39,95       ","sysaks"
15128,"215","                                TRÆKPROPPER, BLANK      40,00       ","trækpropper blank"
19584,"215","                                UNIVERSALHANDSKE        14,95       ","universalhandske"
18349,"215","                          BRADEPANDE 36,5X24,5               39.00","bradepande x"
28092,"215","                          FRYSEBOKS 4 X 0,3 L                10.00","fryseboks x l"
14720,"215","                          GRILL/PAN 9001010504              199.00","grillpan"
19774,"215","                          TYNDSKRÆLLER I STÅL                19.00","tyndskræller i stål"
15673,"215","                        RE      VAREKURV               500,00-      ","re varekurv"
25412,"215","BØRSTEHOVED 139,00","børstehoved"
26184,"215","COCKTAILSÆT, 31 DEL. 30,00","cocktailsæt del"
24230,"215","DRIKKEDUNK 49,95","drikkedunk"
15214,"215","FJERKRÆSAKS 229,00","fjerkræsaks"
13851,"215","KØKKENMARKED 20,- 20,00","køkkenmarked"
28309,"215","LUNCH CUBE 25,00","lunch cube"
24898,"215","MÅLEKANDE 19,00","målekande"
14408,"215","MÅLEKANDESÆT 19,98","målekandesæt"
28127,"215","OPB.BOKS 6,00","opbboks"
13807,"215","SAUCE PANDE 400,00","sauce pande"
25412,"215","TRAGT 19,95","tragt"
13993,"215","TRÆKPROP FLASKE 25,00","trækprop flaske"
18666,"215","VANDFLASKE 50,00","vandflaske"
22563,"215","VOKSDUG 59,00","voksdug"
12842,"215","ZWILLING BRØDKNIV 175,00","zwilling brødkniv"
16508,"215","ZWILLING FORSKÆRERKN 150,00","zwilling forskærerkn"
12842,"215","ZWILLING KOKKEKNIV 2 200,00","zwilling kokkekniv"
12842,"215","ZWILLING SANTUKO MED 200,00","zwilling santuko med"
16511,"215","ZWILLING STEGEGAFFEL 225,00","zwilling stegegaffel"
16508,"215","ZWILLING UNIVERSAL K 125,00","zwilling universal k"
12842,"215","ZWILLING URTEKNIV 100,00","zwilling urtekniv"
0,"215","abena etiketter","abena etiketter"
0,"215","abena små farve muffin forme","abena små farve muffin forme"
0,"215","abena tulipanbageforme","abena tulipanbageforme"
0,"215","bagepensel","bagepensel"
0,"215","blade til komfurskraber","blade til komfurskraber"
0,"215","bradepande m. rist","bradepande m rist"
0,"215","brødkniv (23 cm)","brødkniv cm"
0,"215","citruspresser m. skål","citruspresser m skål"
0,"215","clickbox","clickbox"
0,"215","coop bagepensel","coop bagepensel"
0,"215","coop blade til komfurskraber","coop blade til komfurskraber"
0,"215","coop cup cake forme","coop cup cake forme"
0,"215","coop decilitermål","coop decilitermål"
0,"215","coop dåseåbner","coop dåseåbner"
0,"215","coop hvidløgspresser","coop hvidløgspresser"
0,"215","coop kartoffelskræller","coop kartoffelskræller"
0,"215","coop komfurskraber","coop komfurskraber"
0,"215","coop kødnåle","coop kødnåle"
0,"215","coop køkkenvægt","coop køkkenvægt"
0,"215","coop køleskabstermometer","coop køleskabstermometer"
0,"215","coop madpincet","coop madpincet"
0,"215","coop minutur","coop minutur"
0,"215","coop pizzaskærer","coop pizzaskærer"
0,"215","coop saksesæt","coop saksesæt"
0,"215","coop salt & peber kværnsæt","coop salt peber kværnsæt"
0,"215","coop stegetermometer","coop stegetermometer"
0,"215","coop tekugle","coop tekugle"
0,"215","coop vingeproptrækker","coop vingeproptrækker"
0,"215","coop æbledeler","coop æbledeler"
0,"215","coop æggedeler","coop æggedeler"
0,"215","decilitermål","decilitermål"
0,"215","dejskraber","dejskraber"
0,"215","dropstop","dropstop"
0,"215","drypfanger i porcelæn","drypfanger i porcelæn"
0,"215","dråbefanger til vin","dråbefanger til vin"
0,"215","dåseåbner","dåseåbner"
0,"215","eazycover","eazycover"
0,"215","espro press stempelkande","espro press stempelkande"
0,"215","etiketter","etiketter"
0,"215","filterholder t. kaffebrygning","filterholder t kaffebrygning"
0,"215","fiskars bagepensel","fiskars bagepensel"
0,"215","fiskars brødkniv (23 cm)","fiskars brødkniv cm"
0,"215","fiskars citruspresser m. skål","fiskars citruspresser m skål"
0,"215","fiskars dejskraber","fiskars dejskraber"
0,"215","fiskars grydeske","fiskars grydeske"
0,"215","fiskars grøntsagskniv (11 cm)","fiskars grøntsagskniv cm"
0,"215","fiskars hvidløgspresser","fiskars hvidløgspresser"
0,"215","fiskars køkkenkniv (21 cm)","fiskars køkkenkniv cm"
0,"215","fiskars køkkensaks (18 cm)","fiskars køkkensaks cm"
0,"215","fiskars palet","fiskars palet"
0,"215","fiskars paletspade","fiskars paletspade"
0,"215","fiskars paletspade (silikonekant)","fiskars paletspade silikonekant"
0,"215","fiskars pande t. induktion (28 cm)","fiskars pande t induktion cm"
0,"215","fiskars pande t. tradtionel (24 cm)","fiskars pande t tradtionel cm"
0,"215","fiskars pandepiskeris","fiskars pandepiskeris"
0,"215","fiskars pastaske","fiskars pastaske"
0,"215","fiskars piskeris (silikone)","fiskars piskeris silikone"
0,"215","fiskars saks (21 cm)","fiskars saks cm"
0,"215","fiskars saks til papir (17 cm)","fiskars saks til papir cm"
0,"215","fiskars skrællekniv","fiskars skrællekniv"
0,"215","fiskars skrællekniv m. fast blad","fiskars skrællekniv m fast blad"
0,"215","fiskars skrællekniv m. sving blad","fiskars skrællekniv m sving blad"
0,"215","fiskars skrællekniv m.tværstillet blad","fiskars skrællekniv mtværstillet blad"
0,"215","fiskars smørekniv (6 cm)","fiskars smørekniv cm"
0,"215","fiskars suppeske","fiskars suppeske"
0,"215","fiskars tang/pincet","fiskars tangpincet"
0,"215","fiskars æbledeler m. skål","fiskars æbledeler m skål"
0,"215","fiskars æggedeler m. skål","fiskars æggedeler m skål"
0,"215","frokosttallerkner melamin","frokosttallerkner melamin"
0,"215","grydeske","grydeske"
0,"215","grøn madkasse m. rød stjerne","grøn madkasse m rød stjerne"
0,"215","grøntsagskniv (11 cm)","grøntsagskniv cm"
0,"215","hvidløgspresser","hvidløgspresser"
0,"215","kartoffelskræller","kartoffelskræller"
0,"215","klæbefri osteskærer","klæbefri osteskærer"
0,"215","kløverblad bradepande m. rist","kløverblad bradepande m rist"
0,"215","kløverblad springform u. låg","kløverblad springform u låg"
0,"215","kløverblad tærteform","kløverblad tærteform"
0,"215","knick knack pack","knick knack pack"
0,"215","kokkeviskestykke","kokkeviskestykke"
0,"215","komfurskraber","komfurskraber"
0,"215","kopper melamin (lille)","kopper melamin lille"
0,"215","kopper melamin (medium)","kopper melamin medium"
0,"215","kødnåle","kødnåle"
0,"215","køkkenkniv (21 cm)","køkkenkniv cm"
0,"215","køkkensaks (18 cm)","køkkensaks cm"
0,"215","køkkenvægt","køkkenvægt"
0,"215","køledunk","køledunk"
0,"215","køleskabstermometer","køleskabstermometer"
0,"215","living & more kokkeviskestykke","living more kokkeviskestykke"
0,"215","lynhjem ost klæbefri osteskærer","lynhjem ost klæbefri osteskærer"
0,"215","lynhjem ost osteskærer","lynhjem ost osteskærer"
0,"215","lynhjem ost ostestrenge","lynhjem ost ostestrenge"
0,"215","lynhjem ost parmesanrive","lynhjem ost parmesanrive"
0,"215","madkasse 1,4 l.","madkasse l"
0,"215","madpincet","madpincet"
0,"215","mangodeler","mangodeler"
0,"215","minutur","minutur"
0,"215","målekander","målekander"
0,"215","ostehøvl","ostehøvl"
0,"215","osteskærer","osteskærer"
0,"215","osti ostehøvl","osti ostehøvl"
0,"215","osti osteskærer","osti osteskærer"
0,"215","palet","palet"
0,"215","paletspade","paletspade"
0,"215","paletspade (silikonekant)","paletspade silikonekant"
0,"215","pande t. induktion (28 cm)","pande t induktion cm"
0,"215","pande t. tradtionel (24 cm)","pande t tradtionel cm"
0,"215","pandepiskeris","pandepiskeris"
0,"215","parmesanrive","parmesanrive"
0,"215","pastaske","pastaske"
0,"215","piskeris (silikone)","piskeris silikone"
0,"215","pizzaskærer","pizzaskærer"
0,"215","plast1 clickbox","plast clickbox"
0,"215","rice frokosttallerkner melamin","rice frokosttallerkner melamin"
0,"215","rice grøn madkasse m. rød stjerne","rice grøn madkasse m rød stjerne"
0,"215","rice kopper melamin (lille)","rice kopper melamin lille"
0,"215","rice kopper melamin (medium)","rice kopper melamin medium"
0,"215","rice køledunk","rice køledunk"
0,"215","rice rød madkasse m. blå stjerne","rice rød madkasse m blå stjerne"
0,"215","risteriet drypfanger i porcelæn","risteriet drypfanger i porcelæn"
0,"215","risteriet filterholder t. kaffebrygning","risteriet filterholder t kaffebrygning"
0,"215","risteriet stålholder t. kaffebrygning","risteriet stålholder t kaffebrygning"
0,"215","rød madkasse m. blå stjerne","rød madkasse m blå stjerne"
0,"215","saks (21 cm)","saks cm"
0,"215","saks til papir (17 cm)","saks til papir cm"
0,"215","saksesæt","saksesæt"
0,"215","salt & peber kværnsæt","salt peber kværnsæt"
0,"215","sensorist vinpakke","sensorist vinpakke"
0,"215","sistema knick knack pack","sistema knick knack pack"
0,"215","sistema madkasse 1,4 l.","sistema madkasse l"
0,"215","skruetrækkersæt","skruetrækkersæt"
0,"215","skrællekniv","skrællekniv"
0,"215","skrællekniv m. fast blad","skrællekniv m fast blad"
0,"215","skrællekniv m. sving blad","skrællekniv m sving blad"
0,"215","skrællekniv m.tværstillet blad","skrællekniv mtværstillet blad"
0,"215","skærestrenge","skærestrenge"
0,"215","smørekniv (6 cm)","smørekniv cm"
0,"215","springform u. låg","springform u låg"
0,"215","stempelkande","stempelkande"
0,"215","stålholder t. kaffebrygning","stålholder t kaffebrygning"
0,"215","suppeske","suppeske"
0,"215","tang/pincet","tangpincet"
0,"215","tekugle","tekugle"
0,"215","tærteform","tærteform"
0,"215","vigital origin","vigital origin"
0,"215","vingeproptrækker","vingeproptrækker"
0,"215","zero japan drypfanger i porcelæn","zero japan drypfanger i porcelæn"
0,"215","zero japan filterholder t. kaffebrygning","zero japan filterholder t kaffebrygning"
0,"215","zero japan stålholder t. kaffebrygning","zero japan stålholder t kaffebrygning"
0,"215","æbledeler","æbledeler"
0,"215","æbledeler m. skål","æbledeler m skål"
0,"215","æggedeler","æggedeler"
0,"215","æggedeler m. skål","æggedeler m skål"
19864,"217","                                BESKÆRINGSSAKS          69,95       ","beskæringssaks"
19864,"217","                                SOLID SKOVL            119,00       ","solid skovl"
0,"217","spand","spand"
25156,"220","                                AW REFILL OASIS         37,95       ","aw refill oasis"
25316,"220","                                BAMSELINE VANILJE       28,95       ","bamseline vanilje"
25348,"220","                                BIOTEX FLYD BLACK       38,95       ","biotex flyd black"
25316,"220","                                BIOTEX FLYDEND BLACK    38,95       ","biotex flydend black"
19579,"220","                                COOP GULVPLEJE          26,95       ","coop gulvpleje"
25122,"220","                                COOP SPRIT              16,95       ","coop sprit"
25247,"220","                                DD MIKROFIBERKLUDE      99,95       ","dd mikrofiberklude"
19571,"220","                                ENGANGS VASKEKLUD       18,75       ","engangs vaskeklud"
15655,"220","                                HARPIC BLÅT             27,25       ","harpic blåt"
25130,"220","                                HARPIC ORIGINAL 750M    20,25       ","harpic original m"
19750,"220","                                HÅNDOPVASK              14,25       ","håndopvask"
25197,"220","                                KOMFUR SERVIET          15,95       ","komfur serviet"
19796,"220","                                KOMPOSTERBAR SKURESV    49,95       ","komposterbar skuresv"
25133,"220","                                KONC. CITRUS OPVASK      9,75       ","konc citrus opvask"
15689,"220","                                KORN MOD MUS            59,95       ","korn mod mus"
19796,"220","                                LET SKRUBBE MICROPLA    24,95       ","let skrubbe micropla"
18892,"220","                                LUGTFJERNER             34,95       ","lugtfjerner"
25348,"220","                                NEOP ALLIN1 72LEMON    159,95       ","neop allin lemon"
25330,"220","                                NEOP ALLINONE LEMON     84,95       ","neop allinone lemon"
19913,"220","                                OPV.BØRSTE HÅR SORT     14,95       ","opvbørste hår sort"
15655,"220","                                O´DOR MASKIN DUFT       18,50       ","odor maskin duft"
19579,"220","                                STÅLULDSSVAMPE          19,95       ","ståluldssvampe"
19796,"220","                                SVAMP RENGØRING MICR    24,95       ","svamp rengøring micr"
25189,"220","                                TOILETBØRSTE 1 STK.     26,95       ","toiletbørste stk"
15735,"220","                                TRÆSKUREBØRSTE          26,95       ","træskurebørste"
7620,"220","                                X-TRA KLUDE             11,95       ","xtra klude"
25230,"220","                                ZAPP UNIVERSALGAS       39,95       ","zapp universalgas"
11047,"220","                                ÄM COLOR 1 KG           39,95       ","äm color kg"
19757,"220","                          3 PK.KARKLUD 30X30CM               39.00","pkkarklud xcm"
28447,"220","                          365 MINIRISK SPRAY                 17.95","minirisk spray"
14721,"220","                          AFSPÆNDING                          7.50","afspænding"
26173,"220","                          DETERGENT UNICOLOR                 29.95","detergent unicolor"
25319,"220","                          DàR TEX BLACK 950 ML               18.95","dr tex black ml"
26172,"220","                          MELAMIN SVAMP                      10.00","melamin svamp"
25340,"220","                          MINIRISK365 COTTON P                9.95","minirisk cotton p"
18349,"220","                          OPV.BØRSTE 2-PAK ASS               10.00","opvbørste pak ass"
21444,"220","                          TOILET FLYDENDE                     5.95","toilet flydende"
13470,"220","                          ÄM SÆBESPÅNE                       20.00","äm sæbespåne"
19591,"220","                        RE PR   RODALON SPRAY           54,95-      ","re pr rodalon spray"
0,"220","3 in 1 pods","in pods"
10578,"220","365MINIRISK FTNVASK 20.00","minirisk ftnvask"
18692,"220","AIR WICK 54,95","air wick"
26489,"220","AJAX 31,95","ajax"
10668,"220","BAMSELINE 29,95","bamseline"
25272,"220","BIO-TEX FLYDENDE COL 39,95","biotex flydende col"
25272,"220","BIO-TEX FLYDENDE WHI 39,95","biotex flydende whi"
25273,"220","BRILLERENSSERVIET 9,95","brillerensserviet"
13180,"220","BUDGET AFSP. 9,50","budget afsp"
24837,"220","BUDGET BRILLERENS 10,00","budget brillerens"
12873,"220","BUDGET OPVASKE TAB 36,95","budget opvaske tab"
15233,"220","CALGON 2IN1 53,95","calgon in"
12539,"220","COOP OoPVAsK 5,25","coop oopvask"
12529,"220","COOP_OPVASK 9,95","coopopvask"
12529,"220","DEINY ULD&FINVASK 38, 95","deiny uldfinvask"
29231,"220","EC SKUREBØRSTE TRÆ 26,95","ec skurebørste træ"
10668,"220","FAIRY ORIGINAL 15,95","fairy original"
13973,"220","FILTERSALT 7,95","filtersalt"
24986,"220","FLYD. AFKALK 29,95","flyd afkalk"
23768,"220","GUMMI HANDSKER 14,95","gummi handsker"
11365,"220","HUSH.SPRIT 16,95","hushsprit"
25522,"220","HVIDE KLUDE 12 STK. 25,00","hvide klude stk"
13685,"220","KALK-VÆK 1L 11,50","kalkvæk l"
12867,"220","KALK-VÆK BAD 29,95","kalkvæk bad"
18652,"220","MAISTIC SKRUBBESVAMP 19,95","maistic skrubbesvamp"
16524,"220","MICROFIBER KLUDE 51,00","microfiber klude"
22533,"220","MICROFIBERKLUDE 4-PK 8,00","microfiberklude pk"
15176,"220","NEOPHOS CLASSIC 79,00","neophos classic"
15239,"220","NEUTRAL FLYDENDE 25,00","neutral flydende"
13784,"220","NEUTRAL FLYDENDE COL 43,95","neutral flydende col"
13784,"220","NEUTRAL FLYDENDE WHI 43,95","neutral flydende whi"
15155,"220","NEUTRAL HVID 1425ML 29,00","neutral hvid ml"
13685,"220","OPV.BØRSTE 23,95","opvbørste"
13685,"220","OPV.BØRSTER 23,95","opvbørster"
15154,"220","OPVASKBØRSTE 11,95","opvaskbørste"
25023,"220","OPVASKEBØRST 10,00","opvaskebørst"
13784,"220","OPVASKEBØRSTE 1 STK 19,95","opvaskebørste stk"
24935,"220","OVNRENS 29,95","ovnrens"
13011,"220","RENGØRINGSSVAMPE 11,50","rengøringssvampe"
25522,"220","RODALONSPRAY 37,00","rodalonspray"
9702,"220","SHINE BRUN SÆBE 3,95","shine brun sæbe"
9702,"220","SHINE SENSITIVE OP 11,50","shine sensitive op"
25272,"220","SWIFFER DUSTER 47,95","swiffer duster"
25079,"220","VINDUESSPRAY 11,50","vinduesspray"
26478,"220","VORES RENSESERV 10,00","vores renseserv"
0,"220","acetone","acetone"
0,"220","aeg støvsugerposer","aeg støvsugerposer"
0,"220","afkalker","afkalker"
0,"220","afkalkertabs","afkalkertabs"
0,"220","afløbsrens","afløbsrens"
0,"220","afspændingsmiddel","afspændingsmiddel"
0,"220","airwick duftfrisker","airwick duftfrisker"
0,"220","airwick gelã© luftfrisker","airwick gel luftfrisker"
0,"220","airwick nolan aerosol","airwick nolan aerosol"
0,"220","ajax easy rinse","ajax easy rinse"
0,"220","ajax glas","ajax glas"
0,"220","ajax køkkenrens","ajax køkkenrens"
0,"220","ajax original","ajax original"
0,"220","ajax original  l","ajax original l"
0,"220","ajax professional universalrengøring","ajax professional universalrengøring"
0,"220","ajax shower power","ajax shower power"
0,"220","ajax triple action","ajax triple action"
0,"220","ajax universalrengøring","ajax universalrengøring"
0,"220","all in 1 max","all in max"
0,"220","all-round rengøring","allround rengøring"
0,"220","aloe vera opvaskemiddel","aloe vera opvaskemiddel"
0,"220","alt i en tabs","alt i en tabs"
0,"220","alt mulig klude","alt mulig klude"
0,"220","alt-mulig-klude","altmuligklude"
0,"220","ambipur blossoming flowers","ambipur blossoming flowers"
0,"220","ambipur lavendel & rosemarin","ambipur lavendel rosemarin"
0,"220","ariel 3 in 1 pods","ariel in pods"
0,"220","ariel fl. vaskemiddel","ariel fl vaskemiddel"
0,"220","ariel pulver","ariel pulver"
0,"220","ariel traditionel pulver","ariel traditionel pulver"
0,"220","ariel vaskemiddel","ariel vaskemiddel"
0,"220","baderums spray","baderums spray"
0,"220","badeværelse","badeværelse"
0,"220","badrumsspray","badrumsspray"
0,"220","bamseline skyllemiddel","bamseline skyllemiddel"
0,"220","bamseltne","bamseltne"
0,"220","biotex flydende vaskemiddel","biotex flydende vaskemiddel"
0,"220","biotex vaskekapsler","biotex vaskekapsler"
0,"220","biotex vaskepulver","biotex vaskepulver"
0,"220","bistro kobber & messing","bistro kobber messing"
0,"220","bistro sølv rensecreme","bistro sølv rensecreme"
0,"220","blossoming flowers","blossoming flowers"
0,"220","borup acetone","borup acetone"
0,"220","borup afløbsrens","borup afløbsrens"
0,"220","borup salmiak spiritus","borup salmiak spiritus"
0,"220","borup stærk rust- & kalkfjerner","borup stærk rust kalkfjerner"
0,"220","bosch / siemens støvsugerposer","bosch siemens støvsugerposer"
0,"220","brait dekorativ luftfrisker","brait dekorativ luftfrisker"
0,"220","brasso til kobber messing","brasso til kobber messing"
0,"220","brille renseservietter","brille renseservietter"
0,"220","brillerens-spray","brillerensspray"
0,"220","brilliant color","brilliant color"
0,"220","brilliant white","brilliant white"
0,"220","brun sæbe","brun sæbe"
0,"220","cadou flydende toiletblok","cadou flydende toiletblok"
0,"220","cadou flydende wc blok","cadou flydende wc blok"
0,"220","cadou wc liquid block 55ml","cadou wc liquid block ml"
0,"220","calgon tabs","calgon tabs"
0,"220","cilit bang badeværelse","cilit bang badeværelse"
0,"220","closan","closan"
0,"220","closan domestos, antikalk","closan domestos antikalk"
0,"220","colgate-palmolive klorin original","colgatepalmolive klorin original"
0,"220","color koncentreret vaskemiddel","color koncentreret vaskemiddel"
0,"220","color refill","color refill"
0,"220","color vaskepulver","color vaskepulver"
0,"220","colour & dirt collector","colour dirt collector"
0,"220","complete care","complete care"
0,"220","coop brille renseservietter","coop brille renseservietter"
0,"220","coop demineraliseret vand","coop demineraliseret vand"
0,"220","coop eddikesyre","coop eddikesyre"
0,"220","coop finvask","coop finvask"
0,"220","coop flydende afløbsrens","coop flydende afløbsrens"
0,"220","coop flydende pletfjerner","coop flydende pletfjerner"
0,"220","coop fnugrulle","coop fnugrulle"
0,"220","coop husholdningssprit","coop husholdningssprit"
0,"220","coop lemon","coop lemon"
0,"220","coop mineralsk terpentin","coop mineralsk terpentin"
0,"220","coop opvask","coop opvask"
0,"220","coop opvaskemiddel","coop opvaskemiddel"
0,"220","coop pletfjerner","coop pletfjerner"
0,"220","coop rensebenzin","coop rensebenzin"
0,"220","coop salmiakspiritus","coop salmiakspiritus"
0,"220","coop sensitive color","coop sensitive color"
0,"220","daewoo støvsugerposer","daewoo støvsugerposer"
0,"220","dekorativ luftfrisker","dekorativ luftfrisker"
0,"220","demineraliseret vand","demineraliseret vand"
0,"220","deny uld- & finvask","deny uld finvask"
0,"220","domestos closan","domestos closan"
0,"220","domestos fresh wc sticks","domestos fresh wc sticks"
0,"220","domestos toiletblok","domestos toiletblok"
0,"220","domestos, antikalk","domestos antikalk"
0,"220","dr. beckmann original colour & dirt collector","dr beckmann original colour dirt collector"
0,"220","dr. beckmann rustfrit stål rengøring","dr beckmann rustfrit stål rengøring"
0,"220","dr. beckmann tæpperens","dr beckmann tæpperens"
0,"220","dr. beckmann vaskemaskine-rens","dr beckmann vaskemaskinerens"
0,"220","duftfrisker","duftfrisker"
0,"220","dun-let complete care","dunlet complete care"
0,"220","dun-let outdoor fresh","dunlet outdoor fresh"
0,"220","dun-let skyllemiddel","dunlet skyllemiddel"
0,"220","dun-let softness & care","dunlet softness care"
0,"220","dun-let ultra apple blossom","dunlet ultra apple blossom"
0,"220","easy rinse","easy rinse"
0,"220","eddikesyre","eddikesyre"
0,"220","elux støvsugerposer","elux støvsugerposer"
0,"220","extra hygiene oxi action","extra hygiene oxi action"
0,"220","finish luftfrisker","finish luftfrisker"
0,"220","fint salt","fint salt"
0,"220","finvask","finvask"
0,"220","fl. vaskemiddel","fl vaskemiddel"
0,"220","flydende afløbsrens","flydende afløbsrens"
0,"220","flydende pletfjerner","flydende pletfjerner"
0,"220","flydende sæbespåner","flydende sæbespåner"
0,"220","flydende toiletblok","flydende toiletblok"
0,"220","flydende vaskemiddel","flydende vaskemiddel"
0,"220","flydende wc blok","flydende wc blok"
0,"220","fnugrulle","fnugrulle"
0,"220","fresh wc sticks","fresh wc sticks"
0,"220","frida karklud","frida karklud"
0,"220","froggy","froggy"
0,"220","froggy aloe vera opvaskemiddel","froggy aloe vera opvaskemiddel"
0,"220","froggy lavendel universalrengøring","froggy lavendel universalrengøring"
0,"220","froggy soda - universalspray","froggy soda universalspray"
0,"220","froggy universal rengøring","froggy universal rengøring"
0,"220","gelã© luftfrisker","gel luftfrisker"
0,"220","glas spray","glas spray"
0,"220","glas- & ruderens","glas ruderens"
0,"220","glasrens","glasrens"
0,"220","gold oxiaction","gold oxiaction"
0,"220","gold pink 940","gold pink"
0,"220","gold powergel","gold powergel"
0,"220","gold white 94","gold white"
0,"220","gpøn balance tollet-rens","gpøn balance tolletrens"
0,"220","gron balance toilet-rens","gron balance toiletrens"
0,"220","grøn balance toilet-rens","grøn balance toiletrens"
0,"220","grøn balance toilet-sens","grøn balance toiletsens"
0,"220","grøn balance toiuet-rens","grøn balance toiuetrens"
0,"220","gummihandsker","gummihandsker"
0,"220","harpic toiletrens","harpic toiletrens"
0,"220","harpic wc blåt","harpic wc blåt"
0,"220","husholdningssprit","husholdningssprit"
0,"220","hvid maskinvask","hvid maskinvask"
0,"220","hvid vask, 1,5 liter","hvid vask liter"
0,"220","irmas tusindfryd afspændingsmiddel","irmas tusindfryd afspændingsmiddel"
0,"220","irmas tusindfryd alt i en tabs","irmas tusindfryd alt i en tabs"
0,"220","irmas tusindfryd baderums spray","irmas tusindfryd baderums spray"
0,"220","irmas tusindfryd finvask","irmas tusindfryd finvask"
0,"220","irmas tusindfryd glas- & ruderens","irmas tusindfryd glas ruderens"
0,"220","irmas tusindfryd hvid maskinvask","irmas tusindfryd hvid maskinvask"
0,"220","irmas tusindfryd hvid vask, 1,5 liter","irmas tusindfryd hvid vask liter"
0,"220","irmas tusindfryd koldtvands maskinvask","irmas tusindfryd koldtvands maskinvask"
0,"220","irmas tusindfryd kulørt maskinvask","irmas tusindfryd kulørt maskinvask"
0,"220","irmas tusindfryd kulørt vask","irmas tusindfryd kulørt vask"
0,"220","irmas tusindfryd maskinopvask","irmas tusindfryd maskinopvask"
0,"220","irmas tusindfryd opvask","irmas tusindfryd opvask"
0,"220","irmas tusindfryd opvaskemiddel","irmas tusindfryd opvaskemiddel"
0,"220","irmas tusindfryd rengøring","irmas tusindfryd rengøring"
0,"220","irmas tusindfryd sanitetsrens","irmas tusindfryd sanitetsrens"
0,"220","irmas tusindfryd sort og mørk vask, 1,5 liter","irmas tusindfryd sort og mørk vask liter"
0,"220","irmas tusindfryd sæbespåner","irmas tusindfryd sæbespåner"
0,"220","irmas tusindfryd wc tabletter","irmas tusindfryd wc tabletter"
0,"220","karklud","karklud"
0,"220","karklude","karklude"
0,"220","klor","klor"
0,"220","klorin original","klorin original"
0,"220","klorin wc gel","klorin wc gel"
0,"220","klorin wc-blok","klorin wcblok"
0,"220","kobber & messing","kobber messing"
0,"220","koldtvands maskinvask","koldtvands maskinvask"
0,"220","koncentreret","koncentreret"
0,"220","krystalsæbe","krystalsæbe"
0,"220","kulørt maskinvask","kulørt maskinvask"
0,"220","kulørt vask","kulørt vask"
0,"220","køkken spray","køkken spray"
0,"220","køkkenrens","køkkenrens"
0,"220","lavendel & rosemarin","lavendel rosemarin"
0,"220","lavendel universalrengøring","lavendel universalrengøring"
0,"220","lemon","lemon"
0,"220","maskineopvaskegel","maskineopvaskegel"
0,"220","maskinopvask","maskinopvask"
0,"220","maskinopvask tabletter","maskinopvask tabletter"
0,"220","maskinrens","maskinrens"
0,"220","menalux3101 henalux vacuum cleaner bag 3 1","menalux henalux vacuum cleaner bag"
0,"220","menalux3101 henalux vacuun cleaner bag 3-1","menalux henalux vacuun cleaner bag"
0,"220","miele støvsugerposer","miele støvsugerposer"
0,"220","minatol karklude","minatol karklude"
0,"220","mineralsk terpentin","mineralsk terpentin"
0,"220","minus kalk","minus kalk"
0,"220","minus kalk afkalker","minus kalk afkalker"
0,"220","minus kalk tabs","minus kalk tabs"
0,"220","minuskalk","minuskalk"
